,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,ITC.NS,LT.NS
2017-12-04,0.12129917963026463,0.12421460756397712,0.12937045358158633,0.12439240556391032,0.12675777147741152,0.1269733048682098,0.124847878156317,0.12214439915832331
2018-03-07,0.12154670340103856,0.12430298306893742,0.1292425239759739,0.12421312534706663,0.1257295569900037,0.12734276968382494,0.12476410814687555,0.12285822938627923
2018-06-07,0.12220027613120422,0.123649184604494,0.129070233294156,0.12459915493576057,0.12493570164386783,0.12682982925848152,0.12505541820116306,0.12366020193087277
2018-09-06,0.12155924995983405,0.12470319626284003,0.13034684352613565,0.12345815865602197,0.12372535613679547,0.12728864549136232,0.12591895475588896,0.12299959521112155
2018-12-12,0.1225186221090297,0.12439163534512733,0.1276738432729877,0.12433332451593586,0.12436805432972631,0.12527361617514193,0.12672305455100621,0.12471784970104495
2019-03-14,0.12262229693847118,0.12435848640693435,0.1270390851914329,0.12466373801151698,0.12451456213606887,0.12487944773767498,0.12749582458785333,0.12442655899004743
2019-06-20,0.12285631511777705,0.12407979130539437,0.12721926447916793,0.12406982433054768,0.12445824231959537,0.1250024472904926,0.12783461595912063,0.12447949919790438
2019-09-23,0.12463028672338175,0.12427297969569924,0.1272718998573557,0.12346218560918823,0.12407421055090885,0.1257973920869718,0.12678798248326317,0.12370306299323124
2019-12-26,0.12535512711924424,0.12393591518128774,0.1277300653851954,0.12289328829249731,0.1242507183802627,0.12737845655760544,0.12552476467339746,0.12293166441050972
2020-03-26,0.12491632770389288,0.12429750309999918,0.1258994435467643,0.12467972127075487,0.12461534055837964,0.12552950066796728,0.1258416950392273,0.12422046811301456
2020-07-01,0.12522518975231114,0.12440264832076539,0.12611621767786882,0.12484786832084639,0.12442359753308728,0.12514591285800333,0.12538506272068461,0.12445350281643304
2020-09-28,0.1251703480776361,0.12428013605174934,0.12609254229010292,0.12499182511520575,0.12446074500412087,0.12503201356970867,0.12540437105646007,0.12456801883501628
2020-12-29,0.1252272363926787,0.12427301449817064,0.12614802011880602,0.12495869935990861,0.12444825176841354,0.12501666236491818,0.12537590378173127,0.124552211715373
2021-03-31,0.12583923199129463,0.1238669122224211,0.12732740569607853,0.12484797642642187,0.12392929511893559,0.12488240762297333,0.12478961542667093,0.12451715549520401
2021-07-02,0.12612844033057702,0.1227805746583587,0.12808186886597256,0.12424133073624317,0.12430406062799429,0.1256189289244895,0.12492887590084616,0.12391591995551858
2021-10-04,0.12627997755688156,0.1226572264691652,0.12824829213140462,0.1239008506476844,0.12430376909088901,0.12607471584897137,0.1247261723003086,0.12380899595469522
2022-01-04,0.12561649216885978,0.12254268280741384,0.1274282379122476,0.12408937495169428,0.12497794139089974,0.12575000957626428,0.12561872246238948,0.12397653873023093
2022-04-06,0.12575471390660498,0.12352044707403755,0.12651289542909944,0.12416965920809742,0.12467688530077259,0.12566156451011848,0.12570456940999966,0.12399926516126988
2022-07-07,0.12500014967327933,0.12409784675161847,0.12527319207030582,0.12538258762312002,0.12433952365476264,0.12574163166819563,0.12550251620072805,0.12466255235799008
2022-10-10,0.12501400195993237,0.12420761281480032,0.125199882238153,0.12564043362839822,0.12417290246368978,0.12562047470335777,0.12532147909693883,0.12482321309472973
2023-01-09,0.12530481007071764,0.12435559480476438,0.12498266724307898,0.12599207367557191,0.12359658890269161,0.1258013024047609,0.12498082569863278,0.12498613719978177
2023-04-13,0.12483517751575177,0.12398549528564086,0.12462177703077015,0.1270018904469877,0.12346028114371561,0.12558299454827945,0.12504869805177465,0.1254636859770798
2023-07-14,0.12520776365504904,0.12307594434279497,0.12442513144007493,0.12803597895682992,0.12336088631104689,0.12525226654408023,0.1250675445359685,0.12557448421415554
2023-10-16,0.1251849598893701,0.12276990060021797,0.12359692799003039,0.1292251429544919,0.12392021304027444,0.12427806388680743,0.1255885854272926,0.12543620621151524
2024-01-17,0.12418496277996226,0.12271169142396422,0.12388878732332723,0.1297849533878663,0.12338800304422175,0.12451281291717482,0.1253923250115049,0.1261364641119785
2024-04-24,0.12441956965607436,0.12338001635474811,0.12293931038719504,0.12895235261266758,0.12351141385370606,0.12613226065394276,0.12483563880784596,0.12582943767382013
2024-07-26,0.12491907760104452,0.1224394432244379,0.12469318907394433,0.12616727332261257,0.12360882675152005,0.12749190895298582,0.12577935577217544,0.12490092530127937
2024-10-25,0.12480296607185333,0.12259330773533271,0.12485896915550054,0.1254913508628066,0.12366213574715293,0.1281110202432815,0.125898865364418,0.1245813848196544
