Regime,BL Sharpe,Markowitz Sharpe,BL Return,MV Return
Low_Vol,1.4665346988257677,1.4921628356660221,0.16646550140986036,0.20644981787317687
High_Vol,-0.6439348455058359,-1.0076566402762281,-0.20070302779011537,-0.39384612216819664
